"Date of Download: 2024-02-27_17:32:04"
"Search Parameters: Data Level:all  Trait List:  Trial List:1375,1367,1425,1353,1428,1356,1426,1352,1355,1430,1354,1376,1368,1424  Accession List:  Plot List:  Plant List:  Location List:46,37,45,22,25,38,26,44  Year List:2022,2023  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Canopy Reflectance - Blue - reflectance ratio|CO_321:0501191","Canopy Reflectance - Green - reflectance ratio|CO_321:0501192","Canopy Reflectance - NIR - reflectance ratio|CO_321:0501193","Canopy Reflectance - Red - reflectance ratio|CO_321:0501190","Canopy Reflectance - Red Edge - reflectance ratio|CO_321:0501189","Grain moisture content - %|CO_321:0001198","Grain test weight - g/l|CO_321:0001210","Grain yield - kg/ha|CO_321:0001218","Heading time - Julian date (JD)|CO_321:0001233","Lodging incidence - 0-9 percentage scale|CO_321:0001282","Maturity time - spike estimation - Julian date (JD)|CO_321:0501101","Plant height - cm|CO_321:0001301","Powdery midlew plant response - 0-10 response scale|CO_321:0501026","notes"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","240630","18-6274","","plot","306696","YT_Stp_22-606","2","2","606","15","29","test","","1573,2022-06-14 00:00:00-0000","2718,2022-06-14 00:00:00-0000","7344,2022-06-14 00:00:00-0000","4370,2022-06-14 00:00:00-0000","5390,2022-06-14 00:00:00-0000","12.3","811.27","5852.93","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","239792","19-21760","IL19-21760","plot","306819","YT_Stp_22-607","2","2","607","16","29","test","","1580,2022-06-14 00:00:00-0000","2683,2022-06-14 00:00:00-0000","7122,2022-06-14 00:00:00-0000","4281,2022-06-14 00:00:00-0000","5254,2022-06-14 00:00:00-0000","12","775.6","6173.14","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","240372","19-8909","","plot","307206","YT_Stp_22-608","2","2","608","17","29","test","","1618,2022-06-14 00:00:00-0000","2838,2022-06-14 00:00:00-0000","7795,2022-06-14 00:00:00-0000","4662,2022-06-14 00:00:00-0000","5744,2022-06-14 00:00:00-0000","12.1","792.95","6642.81","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","272374","2020-8922","IL2020-8922","plot","306776","YT_Stp_22-609","2","2","609","18","29","test","","1433,2022-06-14 00:00:00-0000","2573,2022-06-14 00:00:00-0000","7114,2022-06-14 00:00:00-0000","4153,2022-06-14 00:00:00-0000","5189,2022-06-14 00:00:00-0000","12.2","797.66","5967.12","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","292441","IL16LCSDH-07-T-2662-31","","plot","307214","YT_Stp_22-61","2","2","61","16","3","test","","1465,2022-06-14 00:00:00-0000","2795,2022-06-14 00:00:00-0000","7990,2022-06-14 00:00:00-0000","4235,2022-06-14 00:00:00-0000","5925,2022-06-14 00:00:00-0000","12.7","797.13","6391.3","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","239537","19-16129","","plot","307218","YT_Stp_22-610","2","2","610","18","30","test","","1413,2022-06-14 00:00:00-0000","2553,2022-06-14 00:00:00-0000","7479,2022-06-14 00:00:00-0000","4291,2022-06-14 00:00:00-0000","5475,2022-06-14 00:00:00-0000","12","793.32","6396.36","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","271906","2020-3744","IL2020-3744","plot","307266","YT_Stp_22-611","2","2","611","17","30","test","","1382,2022-06-14 00:00:00-0000","2439,2022-06-14 00:00:00-0000","6965,2022-06-14 00:00:00-0000","3986,2022-06-14 00:00:00-0000","5065.5,2022-06-14 00:00:00-0000","12","762.95","6534.91","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","271061","2020-11157","IL2020-11157","plot","307034","YT_Stp_22-612","2","2","612","16","30","test","","1146,2022-06-14 00:00:00-0000","2021,2022-06-14 00:00:00-0000","6145,2022-06-14 00:00:00-0000","3390,2022-06-14 00:00:00-0000","4321,2022-06-14 00:00:00-0000","12.1","773.95","6012.36","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","272203","2020-6909","IL2020-6909","plot","307006","YT_Stp_22-613","2","2","613","15","30","test","","1352,2022-06-14 00:00:00-0000","2512,2022-06-14 00:00:00-0000","7353,2022-06-14 00:00:00-0000","4256,2022-06-14 00:00:00-0000","5323,2022-06-14 00:00:00-0000","12.3","787.14","5799.23","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","239285","19-11770","","plot","306971","YT_Stp_22-614","2","2","614","14","30","test","","1257,2022-06-14 00:00:00-0000","2264,2022-06-14 00:00:00-0000","6609,2022-06-14 00:00:00-0000","3760,2022-06-14 00:00:00-0000","4707,2022-06-14 00:00:00-0000","12.1","800.55","5535.68","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","240634","18-6852","IL18-6852","plot","306907","YT_Stp_22-615","2","2","615","13","30","test","","1363,2022-06-14 00:00:00-0000","2335,2022-06-14 00:00:00-0000","6541,2022-06-14 00:00:00-0000","3777,2022-06-14 00:00:00-0000","4685,2022-06-14 00:00:00-0000","12","785.72","6265.51","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","240619","18-4910","","plot","307084","YT_Stp_22-616","2","2","616","12","30","test","","1465,2022-06-14 00:00:00-0000","2492,2022-06-14 00:00:00-0000","6993,2022-06-14 00:00:00-0000","4090,2022-06-14 00:00:00-0000","5071,2022-06-14 00:00:00-0000","12","807.23","6396.36","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","292411","IL16LCSDH-11-T-2666-208","","plot","306653","YT_Stp_22-617","2","2","617","11","30","test","","1461,2022-06-14 00:00:00-0000","2539,2022-06-14 00:00:00-0000","7363.5,2022-06-14 00:00:00-0000","4216,2022-06-14 00:00:00-0000","5286,2022-06-14 00:00:00-0000","12.2","802.73","6612.21","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","240593","18-26037","","plot","307208","YT_Stp_22-618","2","2","618","10","30","test","","1796,2022-06-14 00:00:00-0000","3120,2022-06-14 00:00:00-0000","8510,2022-06-14 00:00:00-0000","5129,2022-06-14 00:00:00-0000","6317,2022-06-14 00:00:00-0000","12.3","802.38","6796.46","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","240503","18-13965","","plot","306809","YT_Stp_22-62","2","2","62","17","3","test","","918,2022-06-14 00:00:00-0000","1787,2022-06-14 00:00:00-0000","6309,2022-06-14 00:00:00-0000","3180,2022-06-14 00:00:00-0000","4199,2022-06-14 00:00:00-0000","11.9","788.62","5594.51","","","","","","Ugly (Operator: jrutkoski, Time: )"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","292382","IL16LCSDH-06-T-2661-17","","plot","306822","YT_Stp_22-622","1","1","622","9","30","test","","1400,2022-06-14 00:00:00-0000","2466,2022-06-14 00:00:00-0000","7298,2022-06-14 00:00:00-0000","4091,2022-06-14 00:00:00-0000","5221,2022-06-14 00:00:00-0000","12.6","784.75","6589.74","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","270948","2020-10023","IL2020-10023","plot","306949","YT_Stp_22-623","1","1","623","8","30","test","","1170,2022-06-14 00:00:00-0000","2141,2022-06-14 00:00:00-0000","6968,2022-06-14 00:00:00-0000","3748,2022-06-14 00:00:00-0000","4831,2022-06-14 00:00:00-0000","12.2","792.59","6374.14","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","272154","2020-6223","IL2020-6223","plot","306677","YT_Stp_22-624","1","1","624","7","30","test","","1828,2022-06-14 00:00:00-0000","3258,2022-06-14 00:00:00-0000","8991,2022-06-14 00:00:00-0000","5153,2022-06-14 00:00:00-0000","6608,2022-06-14 00:00:00-0000","12.2","788.78","6773.49","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","240240","19-5041","","plot","306867","YT_Stp_22-625","1","1","625","6","30","test","","1948,2022-06-14 00:00:00-0000","3259,2022-06-14 00:00:00-0000","8179,2022-06-14 00:00:00-0000","5179,2022-06-14 00:00:00-0000","6190,2022-06-14 00:00:00-0000","12.1","796.75","6235.32","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","240184","19-3269","","plot","306793","YT_Stp_22-626","1","1","626","5","30","test","","1826,2022-06-14 00:00:00-0000","3159.5,2022-06-14 00:00:00-0000","8797.5,2022-06-14 00:00:00-0000","5236,2022-06-14 00:00:00-0000","6428,2022-06-14 00:00:00-0000","12.4","800.75","6558.84","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","271097","2020-11551","IL2020-11551","plot","306631","YT_Stp_22-627","1","1","627","4","30","test","","1240,2022-06-14 00:00:00-0000","2379,2022-06-14 00:00:00-0000","7558,2022-06-14 00:00:00-0000","4187,2022-06-14 00:00:00-0000","5330,2022-06-14 00:00:00-0000","12.3","806.19","6190.45","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","292092","IL16LCSDH-07-T-2662-21","","plot","307140","YT_Stp_22-628","1","1","628","3","30","test","","1171,2022-06-14 00:00:00-0000","2072,2022-06-14 00:00:00-0000","6546,2022-06-14 00:00:00-0000","3510,2022-06-14 00:00:00-0000","4570.5,2022-06-14 00:00:00-0000","12.7","818.81","5604.79","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","240195","19-3528","","plot","306848","YT_Stp_22-629","1","1","629","2","30","test","","1443,2022-06-14 00:00:00-0000","2573,2022-06-14 00:00:00-0000","7505,2022-06-14 00:00:00-0000","4368,2022-06-14 00:00:00-0000","5404,2022-06-14 00:00:00-0000","12.9","798.96","6087.15","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","239409","19-13713","IL19-13713","plot","307071","YT_Stp_22-63","2","2","63","18","3","test","","1960,2022-06-14 00:00:00-0000","3165,2022-06-14 00:00:00-0000","7756,2022-06-14 00:00:00-0000","4943,2022-06-14 00:00:00-0000","5911,2022-06-14 00:00:00-0000","12.2","784.98","5990.16","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","271793","2020-2403","IL2020-2403","plot","307098","YT_Stp_22-630","1","1","630","1","30","test","","1733,2022-06-14 00:00:00-0000","2994,2022-06-14 00:00:00-0000","8017,2022-06-14 00:00:00-0000","4862,2022-06-14 00:00:00-0000","5910,2022-06-14 00:00:00-0000","12.8","789.1","6063.63","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","292482","IL16LCSDH-07-T-2662-47","","plot","306812","YT_Stp_22-631","1","1","631","1","31","test","","1215,2022-06-14 00:00:00-0000","2254,2022-06-14 00:00:00-0000","7524,2022-06-14 00:00:00-0000","3727,2022-06-14 00:00:00-0000","5216,2022-06-14 00:00:00-0000","13.1","793.11","6734.46","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","240032","19-25764","","plot","307145","YT_Stp_22-632","1","1","632","2","31","test","","1920,2022-06-14 00:00:00-0000","3198,2022-06-14 00:00:00-0000","7946.5,2022-06-14 00:00:00-0000","5031.5,2022-06-14 00:00:00-0000","6036,2022-06-14 00:00:00-0000","12.9","786.17","6026.21","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","271603","2020-16902","IL2020-16902","plot","306724","YT_Stp_22-633","1","1","633","3","31","test","","1072,2022-06-14 00:00:00-0000","1993,2022-06-14 00:00:00-0000","6735,2022-06-14 00:00:00-0000","3562,2022-06-14 00:00:00-0000","4629,2022-06-14 00:00:00-0000","12.7","812.43","5009.19","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","240634","18-6852","IL18-6852","plot","307242","YT_Stp_22-634","1","1","634","4","31","test","","1556,2022-06-14 00:00:00-0000","2667,2022-06-14 00:00:00-0000","7287,2022-06-14 00:00:00-0000","4337,2022-06-14 00:00:00-0000","5296,2022-06-14 00:00:00-0000","12.6","789.84","6039.32","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","240213","19-4014","","plot","306627","YT_Stp_22-635","1","1","635","5","31","test","","1608,2022-06-14 00:00:00-0000","2798,2022-06-14 00:00:00-0000","7648,2022-06-14 00:00:00-0000","4625,2022-06-14 00:00:00-0000","5613,2022-06-14 00:00:00-0000","12.3","776.99","6029.36","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","271650","2020-17163","IL2020-17163","plot","306857","YT_Stp_22-636","1","1","636","6","31","test","","1482,2022-06-14 00:00:00-0000","2533,2022-06-14 00:00:00-0000","7035,2022-06-14 00:00:00-0000","4107,2022-06-14 00:00:00-0000","5128,2022-06-14 00:00:00-0000","12.2","776.1","5398.82","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","271205","2020-13223","IL2020-13223","plot","307048","YT_Stp_22-637","1","1","637","7","31","test","","1698,2022-06-14 00:00:00-0000","3137,2022-06-14 00:00:00-0000","8955,2022-06-14 00:00:00-0000","4915,2022-06-14 00:00:00-0000","6506,2022-06-14 00:00:00-0000","12.5","782.58","6826.88","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","240626","18-5737","","plot","306691","YT_Stp_22-638","1","1","638","8","31","test","","1360,2022-06-14 00:00:00-0000","2408,2022-06-14 00:00:00-0000","7081,2022-06-14 00:00:00-0000","4000,2022-06-14 00:00:00-0000","5061,2022-06-14 00:00:00-0000","12.5","788.94","6574.31","","","","","",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1355","YT_Stp_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-29","","38","St Peter, IL","271378","2020-15010","IL2020-15010","plot","307047","YT_Stp_22-639","1","1","639","9","31","test","","965,2022-06-14 00:00:00-0000","1811,2022-06-14 00:00:00-0000","6252,2022-06-14 00:00:00-0000","3140,2022-06-14 00:00:00-0000","4204,2022-06-14 00:00:00-0000","12.1","803.09","4713.01","","","","","",""
